_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
1015556,Children Receiving Early Intervention Services,Population Served by DHS,2024,38,Hazelwood
1015557,Children Receiving Early Intervention Services,Population Served by DHS,2025,39,Hazelwood
1015558,Children Receiving Early Intervention Services,Population Served by DHS,2020,36,Highland Park
1015559,Children Receiving Early Intervention Services,Population Served by DHS,2021,48,Highland Park
1015560,Children Receiving Early Intervention Services,Population Served by DHS,2022,50,Highland Park
1015561,Children Receiving Early Intervention Services,Population Served by DHS,2023,52,Highland Park
1015562,Children Receiving Early Intervention Services,Population Served by DHS,2024,47,Highland Park
1015563,Children Receiving Early Intervention Services,Population Served by DHS,2025,38,Highland Park
1015564,Children Receiving Early Intervention Services,Population Served by DHS,2020,23,Homewood North
1015565,Children Receiving Early Intervention Services,Population Served by DHS,2021,34,Homewood North
1015566,Children Receiving Early Intervention Services,Population Served by DHS,2022,28,Homewood North
1015567,Children Receiving Early Intervention Services,Population Served by DHS,2023,29,Homewood North
1015568,Children Receiving Early Intervention Services,Population Served by DHS,2024,23,Homewood North
1015569,Children Receiving Early Intervention Services,Population Served by DHS,2025,14,Homewood North
1015570,Children Receiving Early Intervention Services,Population Served by DHS,2020,25,Homewood South
1015571,Children Receiving Early Intervention Services,Population Served by DHS,2021,20,Homewood South
1015572,Children Receiving Early Intervention Services,Population Served by DHS,2022,19,Homewood South
1015573,Children Receiving Early Intervention Services,Population Served by DHS,2023,18,Homewood South
1015574,Children Receiving Early Intervention Services,Population Served by DHS,2024,19,Homewood South
1015575,Children Receiving Early Intervention Services,Population Served by DHS,2025,16,Homewood South
1015576,Children Receiving Early Intervention Services,Population Served by DHS,2020,7,Homewood West
1015577,Children Receiving Early Intervention Services,Population Served by DHS,2021,8,Homewood West
1015578,Children Receiving Early Intervention Services,Population Served by DHS,2022,8,Homewood West
1015579,Children Receiving Early Intervention Services,Population Served by DHS,2023,7,Homewood West
1015580,Children Receiving Early Intervention Services,Population Served by DHS,2024,7,Homewood West
1015581,Children Receiving Early Intervention Services,Population Served by DHS,2025,,Homewood West
1015582,Children Receiving Early Intervention Services,Population Served by DHS,2020,49,Knoxville
1015583,Children Receiving Early Intervention Services,Population Served by DHS,2021,38,Knoxville
1015584,Children Receiving Early Intervention Services,Population Served by DHS,2022,45,Knoxville
1015585,Children Receiving Early Intervention Services,Population Served by DHS,2023,39,Knoxville
1015586,Children Receiving Early Intervention Services,Population Served by DHS,2024,41,Knoxville
1015587,Children Receiving Early Intervention Services,Population Served by DHS,2025,28,Knoxville
1015588,Children Receiving Early Intervention Services,Population Served by DHS,2020,18,Larimer
1015589,Children Receiving Early Intervention Services,Population Served by DHS,2021,22,Larimer
1015590,Children Receiving Early Intervention Services,Population Served by DHS,2022,20,Larimer
1015591,Children Receiving Early Intervention Services,Population Served by DHS,2023,17,Larimer
1015592,Children Receiving Early Intervention Services,Population Served by DHS,2024,12,Larimer
1015593,Children Receiving Early Intervention Services,Population Served by DHS,2025,11,Larimer
1015594,Children Receiving Early Intervention Services,Population Served by DHS,2020,15,Lincoln Place
1015595,Children Receiving Early Intervention Services,Population Served by DHS,2021,25,Lincoln Place
1015596,Children Receiving Early Intervention Services,Population Served by DHS,2022,18,Lincoln Place
1015597,Children Receiving Early Intervention Services,Population Served by DHS,2023,14,Lincoln Place
1015598,Children Receiving Early Intervention Services,Population Served by DHS,2024,17,Lincoln Place
1015599,Children Receiving Early Intervention Services,Population Served by DHS,2025,13,Lincoln Place
1015600,Children Receiving Early Intervention Services,Population Served by DHS,2020,24,Lincoln-Lemington-Belmar
1015601,Children Receiving Early Intervention Services,Population Served by DHS,2021,22,Lincoln-Lemington-Belmar
1015602,Children Receiving Early Intervention Services,Population Served by DHS,2022,17,Lincoln-Lemington-Belmar
1015603,Children Receiving Early Intervention Services,Population Served by DHS,2023,12,Lincoln-Lemington-Belmar
1015604,Children Receiving Early Intervention Services,Population Served by DHS,2024,22,Lincoln-Lemington-Belmar
1015605,Children Receiving Early Intervention Services,Population Served by DHS,2025,16,Lincoln-Lemington-Belmar
1015606,Children Receiving Early Intervention Services,Population Served by DHS,2020,11,Lower Lawrenceville
1015607,Children Receiving Early Intervention Services,Population Served by DHS,2021,11,Lower Lawrenceville
1015608,Children Receiving Early Intervention Services,Population Served by DHS,2022,12,Lower Lawrenceville
1015609,Children Receiving Early Intervention Services,Population Served by DHS,2023,13,Lower Lawrenceville
1015610,Children Receiving Early Intervention Services,Population Served by DHS,2024,19,Lower Lawrenceville
1015611,Children Receiving Early Intervention Services,Population Served by DHS,2025,14,Lower Lawrenceville
1015612,Children Receiving Early Intervention Services,Population Served by DHS,2020,12,Manchester
1015613,Children Receiving Early Intervention Services,Population Served by DHS,2021,15,Manchester
1015614,Children Receiving Early Intervention Services,Population Served by DHS,2022,14,Manchester
1015615,Children Receiving Early Intervention Services,Population Served by DHS,2023,18,Manchester
1015616,Children Receiving Early Intervention Services,Population Served by DHS,2024,15,Manchester
1015617,Children Receiving Early Intervention Services,Population Served by DHS,2025,11,Manchester
1015618,Children Receiving Early Intervention Services,Population Served by DHS,2020,28,Marshall-Shadeland
1015619,Children Receiving Early Intervention Services,Population Served by DHS,2021,39,Marshall-Shadeland
1015620,Children Receiving Early Intervention Services,Population Served by DHS,2022,43,Marshall-Shadeland
1015621,Children Receiving Early Intervention Services,Population Served by DHS,2023,26,Marshall-Shadeland
1015622,Children Receiving Early Intervention Services,Population Served by DHS,2024,21,Marshall-Shadeland
1015623,Children Receiving Early Intervention Services,Population Served by DHS,2025,22,Marshall-Shadeland
1015624,Children Receiving Early Intervention Services,Population Served by DHS,2020,10,Middle Hill
1015625,Children Receiving Early Intervention Services,Population Served by DHS,2021,14,Middle Hill
1015626,Children Receiving Early Intervention Services,Population Served by DHS,2022,12,Middle Hill
1015627,Children Receiving Early Intervention Services,Population Served by DHS,2023,20,Middle Hill
1015628,Children Receiving Early Intervention Services,Population Served by DHS,2024,15,Middle Hill
1015629,Children Receiving Early Intervention Services,Population Served by DHS,2025,19,Middle Hill
1015630,Children Receiving Early Intervention Services,Population Served by DHS,2020,29,Morningside
1015631,Children Receiving Early Intervention Services,Population Served by DHS,2021,43,Morningside
1015632,Children Receiving Early Intervention Services,Population Served by DHS,2022,37,Morningside
1015633,Children Receiving Early Intervention Services,Population Served by DHS,2023,34,Morningside
1015634,Children Receiving Early Intervention Services,Population Served by DHS,2024,30,Morningside
1015635,Children Receiving Early Intervention Services,Population Served by DHS,2025,17,Morningside
1015636,Children Receiving Early Intervention Services,Population Served by DHS,2020,,Mount Oliver
1015637,Children Receiving Early Intervention Services,Population Served by DHS,2021,,Mount Oliver
1015638,Children Receiving Early Intervention Services,Population Served by DHS,2022,,Mount Oliver
1015639,Children Receiving Early Intervention Services,Population Served by DHS,2023,,Mount Oliver
1015640,Children Receiving Early Intervention Services,Population Served by DHS,2024,,Mount Oliver
1015641,Children Receiving Early Intervention Services,Population Served by DHS,2025,,Mount Oliver
1015642,Children Receiving Early Intervention Services,Population Served by DHS,2020,33,Mount Washington
1015643,Children Receiving Early Intervention Services,Population Served by DHS,2021,37,Mount Washington
1015644,Children Receiving Early Intervention Services,Population Served by DHS,2022,43,Mount Washington
1015645,Children Receiving Early Intervention Services,Population Served by DHS,2023,49,Mount Washington
1015646,Children Receiving Early Intervention Services,Population Served by DHS,2024,55,Mount Washington
1015647,Children Receiving Early Intervention Services,Population Served by DHS,2025,49,Mount Washington
1015648,Children Receiving Early Intervention Services,Population Served by DHS,2020,6,New Homestead
1015649,Children Receiving Early Intervention Services,Population Served by DHS,2021,,New Homestead
1015650,Children Receiving Early Intervention Services,Population Served by DHS,2022,6,New Homestead
1015651,Children Receiving Early Intervention Services,Population Served by DHS,2023,7,New Homestead
1015652,Children Receiving Early Intervention Services,Population Served by DHS,2024,,New Homestead
1015653,Children Receiving Early Intervention Services,Population Served by DHS,2025,,New Homestead
1015654,Children Receiving Early Intervention Services,Population Served by DHS,2020,8,North Oakland
1015655,Children Receiving Early Intervention Services,Population Served by DHS,2021,11,North Oakland
